PC_ConceptID,Estado,PC_Término_Preferido,Sensibilidad,Creación_Nombre,Revisado,Consultar,Sabor,id_Laboratorio Comercial,Laboratorio_Comercial,id_ISP,reg_ISP,glosa_ISP,id_Bioequivalente,reg_ISP_Bioequivalente,glosa_ISP_Bioequivalente,ConceptID_Fármacos _Medicamento_Clínico,Preferido_Fármacos _Medicamento_Clínico,Estado,ConceptID_Fármacos_Familia_de_Productos,Preferido_Fármacos_Familia_de_Productos,Estado,Comercializado,id_FFE,glosa_FFE,ConceptID_SNM,Preferido_SNM,Grupo
837361000000000,Vigente,lertus 50 mg comprimido recubierto (Tecnofarma),Sensible,Manual,No,No,,9690,Tecnofarma S.A.,,,,,,,6.72551E+14,diclofenaco sódico 50 mg comprimido,Vigente ,774101000000000,lertus,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837371000000000,Vigente,buxon 150 mg comprimido de liberación prolongada (Saval),Sensible,Manual,No,No,,9596,Laboratorio Saval S.A.,19301,F-3670/15,BUXON COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 150 mg,,,,6.95371E+14,bupropión 150 mg comprimido liberación modificada,Vigente ,774411000000000,buxon,Vigente ,Si,10031,comprimido de liberación prolongada,373873005,producto biológico/farmacéutico ,0
837381000000000,Vigente,abilify 10 mg comprimido (B-MS),Sensible,Manual,No,No,,9483,Bristol-Myers Squibb,18476,F-14393/09,ABILIFY COMPRIMIDOS 10 mg,19043,F-22475/16,AZDIR COMPRIMIDOS 10 mg (ARIPIPRAZOL),6.82081E+14,aripiprazol 10 mg comprimido,Vigente ,793151000000000,abilify,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
837391000000000,Vigente,rispyl 1 mg comprimido recubierto (Axon Pharma),Sensible,Manual,No,No,,9465,Axon Pharma SpA,,,,,,,6.71831E+14,risperidona 1 mg comprimido,Vigente ,796691000000000,rispyl,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837401000000000,Vigente,zomigren comprimido recubierto (Chemopharma),Sensible,Manual,No,No,,9577,Laboratorio Chemopharma S.A.,23944,F-18349/15,"ZOMIGREN COMPRIMIDOS RECUBIERTOS 2,5 mg",,,,6.81961E+14,"naratriptán 2,5 mg comprimido",Vigente ,781781000000000,zomigren,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837411000000000,Vigente,deflamat 75 mg cápsula con microgránulos con recubrimiento entérico (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,19906,F-14172/14,DEFLAMAT CÁPSULAS CON MICROGRÁNULOS ENTÉRICOS DE LIBERACIÓN PROLONGADA 75 mg,,,,6.98461E+14,diclofenaco sódico 75 mg cápsula,Vigente ,806001000000000,deflamat,Vigente ,Si,9859,cápsula con microgránulos con recubrimiento entérico,373873005,producto biológico/farmacéutico ,0
837421000000000,Vigente,ondax 10 mg comprimido (Saval),Sensible,Manual,No,No,,9596,Laboratorio Saval S.A.,22366,F-5474/15,ONDAX COMPRIMIDOS 10 mg,,,,6.94751E+14,cisaprida 10 mg comprimido,Vigente ,790041000000000,ondax,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
837431000000000,Vigente,rasilez D 150 / 25 comprimido recubierto (Novartis),Sensible,Manual,No,No,,9654,Novartis Chile S.A.,22808,F-17198/13,RASILEZ D 150/25 COMPRIMIDOS RECUBIERTOS,,,,6.74061E+14,aliskireno 150 mg + hidroclorotiazida 25 mg comprimido,Vigente ,801381000000000,rasilez D,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837441000000000,Vigente,telugren polvo (Royal Pharma),Sensible,Manual,No,No,,9679,Royal Pharma S.A.,23360,F-3708/15,TELUGREN POLVO AL 1%,,,,6.95191E+14,clotrimazol 1% (10 mg/g) polvo,Vigente ,792411000000000,telugren,Vigente ,Si,10011,polvo,373873005,producto biológico/farmacéutico ,0
837451000000000,Vigente,alfadoxin 2 mg comprimido recubierto (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,18695,F-2622/14,ALFADOXIN COMPRIMIDOS RECUBIERTOS 2 mg,,,,6.95831E+14,doxazosina 2 mg comprimido,Vigente ,791221000000000,alfadoxin,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837461000000000,Vigente,flamus 100 mg comprimido dispersable (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,,,,,,,6.76761E+14,lamotrigina 100 mg comprimido,Vigente ,798241000000000,flamus,Vigente ,Si,10030,comprimido dispersable,373873005,producto biológico/farmacéutico ,0
837471000000000,Vigente,"sifrol ER 0,75 mg comprimido de liberación prolongada (Boehringer I.)",Sensible,Manual,No,No,,9481,Boehringer Ingelheim,23104,F-17969/15,"SIFROL ER COMPRIMIDOS DE LIBERACIÓN PROLONGADA 0,75 mg",22612,F-22626/16,"PRAMIPEXOL DICLORHIDRATO COMPRIMIDOS DE LIBERACIÓN PROLONGADA 0,75 mg",6.86931E+14,"pramipexol 0,75 mg comprimido liberación modificada",Vigente ,772761000000000,sifrol ER,Vigente ,Si,10031,comprimido de liberación prolongada,373873005,producto biológico/farmacéutico ,0
837481000000000,Vigente,glafornil 500 mg comprimido recubierto (Merck),Sensible,Manual,No,No,,9646,Merck S.A.,,,,20920,F-16926/13,GLAUPAX 500 COMPRIMIDOS RECUBIERTOS 500 mg,6.72431E+14,metformina 500 mg comprimido,Vigente ,799481000000000,glafornil,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837491000000000,Vigente,sandimmun neoral 100 mg/mL solución oral (Novartis),Sensible,Manual,No,No,,9654,Novartis Chile S.A.,23014,F-9629/16,SANDIMMUN NEORAL SOLUCIÓN ORAL 100 mg/mL,,,,6.86071E+14,ciclosporina 100 mg/mL solución oral,Vigente ,802131000000000,sandimmun neoral,Vigente ,Si,9965,solución oral,373873005,producto biológico/farmacéutico ,0
837501000000000,Vigente,ortoxine sabor naranja comprimido de disolución bucal (Euromed),Sensible,Manual,No,No,,9611,Laboratorios Euromed Chile S.A.,,,,,,,6.84251E+14,clorhexidina 5 mg comprimido,Vigente ,784941000000000,ortoxine sabor naranja,Vigente ,Si,9937,comprimido de disolución bucal,373873005,producto biológico/farmacéutico ,0
837511000000000,Vigente,risperdal 3 mg comprimido recubierto (Janssen),Sensible,Manual,No,No,,9565,Janssen Cilag Chile S.A.,,,,22930,F-22858/16,RISMIA COMPRIMIDOS RECUBIERTOS 3 mg (RISPERIDONA),6.90781E+14,risperidona 3 mg comprimido,Vigente ,802881000000000,risperdal,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837521000000000,Vigente,"rasilez D 300 / 12,5 comprimido recubierto (Novartis)",Sensible,Manual,No,No,,9654,Novartis Chile S.A.,22809,F-17199/13,"RASILEZ D 300/12,5 COMPRIMIDOS RECUBIERTOS",,,,6.91391E+14,"aliskireno 300 mg + hidroclorotiazida 12,5 mg comprimido",Vigente ,801381000000000,rasilez D,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837531000000000,Vigente,valcote 125 mg comprimido con recubrimiento entérico (Abbott),Sensible,Manual,No,No,,9451,Abbott Laboratories de Chile Ltda.,23635,F-5276/15,VALCOTE COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 125 mg (ÁCIDO VALPROICO),,,,6.88211E+14,ácido valproico 125 mg comprimido,Vigente ,779021000000000,valcote,Vigente ,Si,9942,comprimido con recubrimiento entérico,373873005,producto biológico/farmacéutico ,0
837541000000000,Vigente,simcor 10 mg comprimido recubierto (Chemopharma),Sensible,Manual,No,No,,9577,Laboratorio Chemopharma S.A.,23114,F-17212/13,SIMCOR COMPRIMIDOS RECUBIERTOS 10 mg,,,,6.91201E+14,rosuvastatina 10 mg comprimido,Vigente ,806711000000000,simcor,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837551000000000,Vigente,ritmenal 400 mg cápsula (Sanitas),Sensible,Manual,No,No,,9559,Instituto Sanitas S.A.,22955,F-7428/16,RITMENAL CÁPSULAS 400 mg,,,,6.91771E+14,gabapentina 400 mg cápsula,Vigente ,783461000000000,ritmenal,Vigente ,Si,10036,cápsula,373873005,producto biológico/farmacéutico ,0
837561000000000,Vigente,atorvastatina 40 mg comprimido recubierto (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,18980,F-19644/12,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 40 mg,,,,6.78571E+14,atorvastatina 40 mg comprimido,Vigente ,770171000000000,atorvastatina,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837571000000000,Vigente,deflamat 100 mg cápsula con microgránulos con recubrimiento entérico (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,19905,F-13922/14,DEFLAMAT CÁPSULAS CON MIGROGRÁNULOS ENTÉRICOS DE LIBERACIÓN PROLONGADA 100 mg,,,,6.98171E+14,diclofenaco sódico 100 mg cápsula,Vigente ,806001000000000,deflamat,Vigente ,Si,9859,cápsula con microgránulos con recubrimiento entérico,373873005,producto biológico/farmacéutico ,0
837581000000000,Vigente,ibuprofeno 600 mg comprimido recubierto (OPKO),Sensible,Manual,No,No,,9658,OPKO CHILE S.A.,21158,F-7638/16,IBUPROFENO COMPRIMIDOS RECUBIERTOS 600 mg,,,,6.76971E+14,ibuprofeno 600 mg comprimido,Vigente ,783201000000000,ibuprofeno,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837591000000000,Vigente,taxus 20 mg comprimido (Tecnofarma),Sensible,Manual,No,No,,9690,Tecnofarma S.A.,23342,F-10367/16,TAXUS COMPRIMIDOS 20 mg,,,,6.76611E+14,tamoxifeno 20 mg comprimido,Vigente ,792481000000000,taxus,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
837601000000000,Vigente,bemaz solución oftálmica (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,19108,F-8339/11,"BEMAZ SOLUCIÓN OFTÁLMICA 0,5%",,,,6.87211E+14,"betaxolol 0,5% (5 mg/mL) colirio",Vigente ,779591000000000,bemaz,Vigente ,Si,9967,solución oftálmica,373873005,producto biológico/farmacéutico ,0
837611000000000,Vigente,xumadol granulado efervescente (ITF - Labomed),Sensible,Manual,No,No,,9564,ITF - Labomed Farmacéutica Ltda.,26576,F-13536/14,"XUMADOL GRANULADO EFERVESCENTE 1 g, EN SOBRES",,,,6.83401E+14,paracetamol 1000 mg granulado,Vigente ,786781000000000,xumadol,Vigente ,Si,9981,granulado efervescente,373873005,producto biológico/farmacéutico ,0
837621000000000,Vigente,adalat retard 20 mg comprimido recubierto de liberación prolongada (Bayer),Sensible,Manual,No,No,,9469,Bayer S.A.,18601,F-6213/10,ADALAT RETARD COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 20 mg,,,,6.71991E+14,nifedipino 20 mg comprimido liberación modificada,Vigente ,773531000000000,adalat retard,Vigente ,Si,10026,comprimido recubierto de liberación prolongada,373873005,producto biológico/farmacéutico ,0
837631000000000,Vigente,"arixtra 2,5 mg/0,5 mL solución inyectable (GSK)",Sensible,Manual,No,No,,9544,Glaxo Smithkline Chile Farmacéutica Ltda.,,,,,,,6.91751E+14,"fondaparinux sódico 2,5 mg/0,5 mL (5 mg/mL) inyectable",Vigente ,775501000000000,arixtra,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
837641000000000,Vigente,atorvastatina 10 mg comprimido recubierto (Pasteur),Sensible,Manual,No,No,,9618,Laboratorios Pasteur Ltda.,18972,F-12238/12,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 10 mg,,,,6.80721E+14,atorvastatina 10 mg comprimido,Vigente ,770171000000000,atorvastatina,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837651000000000,Vigente,aldinam 200 mg comprimido recubierto (Drugtech),Sensible,Manual,No,No,,9505,Drugtech División (Recalcine),18676,F-18474/16,ALDINAM COMPRIMIDOS RECUBIERTOS 200 mg,,,,6.88591E+14,lacosamida 200 mg comprimido,Vigente ,804471000000000,aldinam,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837661000000000,Vigente,aciclovir 3% ungüento oftálmico (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,18523,F-3863/10,ACICLOVIR UNGÜENTO OFTÁLMICO 3%,,,,6.79871E+14,aciclovir 3% (30 mg/g) ungüento oftálmico,Vigente ,785691000000000,aciclovir,Vigente ,Si,9848,ungüento oftálmico,373873005,producto biológico/farmacéutico ,0
837671000000000,Vigente,amlodipino 10 mg comprimido (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,18774,F-16479/12,AMLODIPINO COMPRIMIDOS 10 mg,,,,6.79111E+14,amlodipino 10 mg comprimido,Vigente ,806081000000000,amlodipino,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
837681000000000,Vigente,ranitidina 50 mg/2 mL solución inyectable (Biosano),Sensible,Manual,No,No,,9609,Laboratorios Biosano S.A.,22798,F-20430/13,RANITIDINA SOLUCIÓN INYECTABLE 50 mg / 2 mL,,,,6.80091E+14,ranitidina 50 mg/2 mL (25 mg/mL) inyectable,Vigente ,804221000000000,ranitidina,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
837691000000000,Vigente,viternum vitaminado solución oral para preparación extemporánea (ITF - Labomed),Sensible,Manual,No,No,,9564,ITF - Labomed Farmacéutica Ltda.,23802,F-3352/15,VITERNUM VITAMINADO SOLUCIÓN PARA PREPARACIÓN EXTEMPORANEA,,,,6.98241E+14,dihexazin 3 mg/5 mL + multivitamínico solución oral,Vigente ,806751000000000,viternum vitaminado,Vigente ,Si,9948,solución oral para preparación extemporánea,373873005,producto biológico/farmacéutico ,0
837701000000000,Vigente,roacnetán 20 mg cápsula blanda (Roche),Sensible,Manual,No,No,,9670,Productos Roche Ltda.,22961,F-4172/15,ROACNETAN CÁPSULAS BLANDAS 20 mg,21267,F-15492/16,ISDIBEN CÁPSULAS BLANDAS 20 mg (ISOTRETINOINA),6.95991E+14,isotretinoína 20 mg cápsula,Vigente ,802241000000000,roacnetán,Vigente ,Si,9946,cápsula blanda,373873005,producto biológico/farmacéutico ,0
837711000000000,Vigente,"clozanil 0,5 mg comprimido (Sanitas)",Sensible,Manual,No,No,,9559,Instituto Sanitas S.A.,19691,F-504/13,"CLOZANIL COMPRIMIDOS 0,5 mg",,,,6.78601E+14,"clonazepam 0,5 mg comprimido",Vigente ,772711000000000,clozanil,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
837721000000000,Vigente,orap forte comprimido (Janssen),Sensible,Manual,No,No,,9565,Janssen Cilag Chile S.A.,22386,F-22703/16,ORAP FORTE COMPRIMIDOS 4 mg,,,,6.85571E+14,pimozida 4 mg comprimido,Vigente ,806991000000000,orap forte,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
837731000000000,Vigente,vivera polvo para solución oral (Merck),Sensible,Manual,No,No,,9646,Merck S.A.,,,,,,,6.84231E+14,lactobacillus rhamnosus polvo para preparado oral,Vigente ,806831000000000,vivera,Vigente ,Si,9824,polvo para solución oral,373873005,producto biológico/farmacéutico ,0
837741000000000,Vigente,rinoparin solución oral para gotas (Pasteur),Sensible,Manual,No,No,,9618,Laboratorios Pasteur Ltda.,,,,,,,6.79221E+14,clorfenamina 1 mg/mL + pseudoefedrina clorhidrato 30 mg/mL gotas orales,Vigente ,806881000000000,rinoparin,Vigente ,Si,9843,solución oral para gotas,373873005,producto biológico/farmacéutico ,0
837751000000000,Vigente,cardiolen 80 mg cápsula (Sanitas),Sensible,Manual,No,No,,9559,Instituto Sanitas S.A.,19371,F-3292/15,CARDIOLEN CÁPSULAS 80 mg,,,,6.88381E+14,verapamilo 80 mg cápsula,Vigente ,787451000000000,cardiolen,Vigente ,Si,10036,cápsula,373873005,producto biológico/farmacéutico ,0
837761000000000,Vigente,optive solución oftálmica (Allergan),Sensible,Manual,No,No,,9603,Laboratorios Allergan Ltda.,22378,F-16363/12,OPTIVE SOLUCIÓN OFTÁLMICA,,,,6.96211E+14,"carboximetilcelulosa 0,5% (5 mg/mL) + glicerol 0,9% (9 mg/mL) colirio",Vigente ,806981000000000,optive,Vigente ,Si,9967,solución oftálmica,373873005,producto biológico/farmacéutico ,0
837771000000000,Vigente,"tareg - D 320 / 12,5 comprimido recubierto (Novartis)",Sensible,Manual,No,No,,9654,Novartis Chile S.A.,23321,F-22322/15,"TAREG - D 320/12,5 COMPRIMIDOS RECUBIERTOS",,,,6.88251E+14,"hidroclorotiazida 12,5 mg + valsartán 320 mg comprimido",Vigente ,792331000000000,tareg,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837781000000000,Vigente,sandimmun neoral 50 mg cápsula blanda (Novartis),Sensible,Manual,No,No,,9654,Novartis Chile S.A.,23016,F-9628/16,SANDIMMUN NEORAL CÁPSULAS BLANDAS 50 mg,20404,F-14877/15,EQUORAL CÁPSULAS BLANDAS 50 mg,6.84621E+14,ciclosporina 50 mg cápsula,Vigente ,802131000000000,sandimmun neoral,Vigente ,Si,9946,cápsula blanda,373873005,producto biológico/farmacéutico ,0
837791000000000,Vigente,maxipime 1 g polvo para suspensión inyectable (B-MS),Sensible,Manual,No,No,,9483,Bristol-Myers Squibb,,,,,,,6.97621E+14,cefepima 1000 mg inyectable,Vigente ,788821000000000,maxipime,Vigente ,Si,10006,polvo para suspensión inyectable,373873005,producto biológico/farmacéutico ,0
837801000000000,Vigente,betaplex CR 20 mg comprimido recubierto de liberación prolongada (Cardiopharm),Sensible,Manual,No,No,,9486,Cardiopharm División (Recalcine),,,,,,,6.84041E+14,carvedilol 20 mg comprimido liberación modificada,Vigente ,788981000000000,betaplex CR,Vigente ,Si,10026,comprimido recubierto de liberación prolongada,373873005,producto biológico/farmacéutico ,0
837811000000000,Vigente,cold cream corporal emulsión (Avène),Sensible,Manual,No,No,,9506,Eau Thermale Avène División (Pierre Fabre Dermo - Cosmetique Chile Ltda),,,,,,,6.97381E+14,crema hidratante,Vigente ,806541000000000,cold cream,Vigente ,Si,9998,emulsión,373873005,producto biológico/farmacéutico ,0
837821000000000,Vigente,deflamat 50 mg cápsula con gránulos con recubrimiento entérico (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,,,,,,,6.98391E+14,diclofenaco sódico 50 mg cápsula,Vigente ,806001000000000,deflamat,Vigente ,Si,9911,cápsula con gránulos con recubrimiento entérico,373873005,producto biológico/farmacéutico ,0
837831000000000,Vigente,vancomicina 500 mg polvo liofilizado para solución inyectable (Hospira),Sensible,Manual,No,No,,9555,Hospira División (Pfizer),,,,,,,6.85911E+14,vancomicina 500 mg inyectable,Vigente ,769911000000000,vancomicina,Vigente ,Si,10010,polvo liofilizado para solución inyectable,373873005,producto biológico/farmacéutico ,0
837841000000000,Vigente,efadima polvo para solución inyectable (OPKO),Sensible,Manual,No,No,,9658,OPKO CHILE S.A.,20264,F-14818/15,EFADIMA POLVO PARA SOLUCIÓN INYECTABLE 1 g,,,,6.76891E+14,ceftazidima 1000 mg inyectable,Vigente ,798561000000000,efadima,Vigente ,Si,10007,polvo para solución inyectable,373873005,producto biológico/farmacéutico ,0
837851000000000,Vigente,axant 65% solución oral (Mintlab),Sensible,Manual,No,No,,9647,Mintlab Co. S.A.,19032,F-12669/12,AXANT SOLUCIÓN ORAL 65%,,,,6.98361E+14,"lactulosa 65% (9,75 g/15 mL) solución oral",Vigente ,806961000000000,axant,Vigente ,Si,9965,solución oral,373873005,producto biológico/farmacéutico ,0
837861000000000,Vigente,xeloda 150 mg comprimido recubierto (Roche),Sensible,Manual,No,No,,9670,Productos Roche Ltda.,23832,F-1869/14,XELODA COMPRIMIDOS RECUBIERTOS 150 mg (CAPICITABINA),19338,F-21953/15,CAPECITABINA COMPRIMIDOS RECUBIERTOS 150 mg,6.93131E+14,capecitabina 150 mg comprimido,Vigente ,780601000000000,xeloda,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
837871000000000,Vigente,tears naturale II solución oftálmica (Alcon),Sensible,Manual,No,No,,9602,Laboratorios Alcon Chile Ltda.,23344,F-8042/16,TEARS NATURALE II SOLUCIÓN OFTÁLMICA,,,,6.99551E+14,"dextrán 0,1% (1 mg/mL) + hipromelosa 0,3% (3 mg/mL) colirio",Vigente ,793581000000000,tears naturale II,Vigente ,Si,9967,solución oftálmica,373873005,producto biológico/farmacéutico ,0
837881000000000,Vigente,t - inmun 5 mg cápsula (Complex Therap),Sensible,Manual,No,No,,9494,Complex Therapeutics División (Recalcine),23275,F-13919/14,T- INMUN CÁPSULAS 5 mg,,,,6.90041E+14,tacrolimús 5 mg cápsula,Vigente ,783741000000000,T - nol,Vigente ,Si,10036,cápsula,373873005,producto biológico/farmacéutico ,0
837891000000000,Vigente,geniol comprimido (Mintlab),Sensible,Manual,No,No,,9647,Mintlab Co. S.A.,20876,F-6908/15,GENIOL COMPRIMIDOS 500 mg,,,,6.86341E+14,paracetamol 500 mg comprimido,Vigente ,780031000000000,geniol,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
837901000000000,Vigente,synthroid 100 mcg comprimido (Abbott),Sensible,Manual,No,No,,9451,Abbott Laboratories de Chile Ltda.,23262,F-17280/08,SYNTHROID COMPRIMIDOS 100 mcg,23402,F-22628/16,THYROFIX COMPRIMIDOS 100 mcg (LEVOTIROXINA SÓDICA),6.97011E+14,levotiroxina 100 mcg comprimido,Vigente ,792091000000000,synthroid,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
837911000000000,Vigente,"pramipexol diclorhidrato 0,25 mg comprimido (OPKO)",Sensible,Manual,No,No,,9658,OPKO CHILE S.A.,22610,F-18500/16,"PRAMIPEXOL DICLORHIDRATO MONOHIDRATO COMPRIMIDOS 0,25 mg",,,,6.87321E+14,"pramipexol 0,25 mg comprimido",Vigente ,770321000000000,pramipexol diclorhidrato,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
837921000000000,Vigente,cafiaspirina comprimido (Bayer),Sensible,Manual,No,No,,9469,Bayer S.A.,19310,F-1482/13,CAFIASPIRINA COMPRIMIDOS,,,,6.94301E+14,ácido acetilsalicílico 500 mg + cafeína 40 mg comprimido,Vigente ,781221000000000,cafiaspirina,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
837931000000000,Vigente,centrum mujer comprimido recubierto (Pfizer),Sensible,Manual,No,No,,9591,Laboratorio Pfizer de Chile S.A.,,,,,,,6.92021E+14,multivitamínico + sales minerales comprimido,Vigente ,805071000000000,centrum mujer,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
